file,line,category,text_repr
trading_bot.py,6157,string/docstring,"'                    log.debug(f""[exit skip] {cand[\'ticker\']} 留ㅻ룄 ?ㅽ뙣 荑⑤떎??{remaining}珥??⑥쓬"")'"
trading_bot.py,6159,comment,'                # ?? 嫄곕옒 以묒? 泥댄겕 (KR留? ??????????????????????????????????????'
trading_bot.py,6161,comment,"'                    self._sell_fail_at[cand[""ticker""]] = time.time() + 600  # 10遺?荑⑤떎??                    log.warning(f""[嫄곕옒 以묒?] {cand[\'ticker\']} 留ㅻ룄 遺덇? ??10遺????ы솗??)'"
trading_bot.py,6163,comment,'                # ?? TP ?꾨떖 ???몃젅?쇰쭅 ?ㅽ깙 泥섎━ ??????????????????????????????'
trading_bot.py,6168,comment,'                        # trailing 鍮꾪솢?깊솕 ??湲곗〈泥섎읆 利됱떆 泥?궛'
trading_bot.py,6188,string/docstring,"'        """"""???쒖옉 ??蹂댁쑀 ?ъ???Claude 寃??'"
trading_bot.py,6189,string/docstring,"'        SELL 寃곗젙 醫낅ぉ? _pre_session_sell_queue???댁븘?먭퀬,'"
trading_bot.py,6190,string/docstring,'        startup guard ?댁젣 ??run_cycle?먯꽌 利됱떆 留ㅻ룄.'
trading_bot.py,6195,string/docstring,"'                log.warning(f""[?μ쟾 由щ럭] {market} 釉뚮줈而??숆린??遺덉떊 ?곹깭 ??由щ럭/SELL ?덉빟 蹂대쪟"")'"
trading_bot.py,6197,string/docstring,"'                log.info(f""[?μ쟾 由щ럭] {market} ?μ쨷 ?ъ떆??媛먯? ??由щ럭/SELL ?덉빟 嫄대꼫?"")'"
trading_bot.py,6212,string/docstring,"'                log.info(f""[?μ쟾 由щ럭] {ticker} ???꾩씪 ?λ쭏媛?SELL ?덉빟 ?좎?"")'"
trading_bot.py,6215,string/docstring,"'                log.warning(f""[?μ쟾 由щ럭] {ticker} entry=0 ??hold_advisor 嫄대꼫?, HOLD ?좎?"")'"
trading_bot.py,6222,string/docstring,"'                log.warning(f""[?μ쟾 由щ럭] {ticker} hold_advisor ?ㅻ쪟 ??HOLD ?좎?: {e}"")'"
trading_bot.py,6240,string/docstring,"'                log.info(f""[?μ쟾 由щ럭] {ticker} ??SELL ?덉빟: {reason}"")'"
trading_bot.py,6254,string/docstring,"'                log.info(f""[?μ쟾 由щ럭] {ticker} ??{action} ?좎?: {reason}"")'"
trading_bot.py,6255,comment,'        # ?? ?붾젅洹몃옩 ?뚮┝ ???????????????????????????????????????????????????'
trading_bot.py,6258,string/docstring,"'            lines.append(""?뵶 <b>留ㅻ룄 ?덉젙 (???쒖옉 利됱떆)</b>"")'"
trading_bot.py,6263,string/docstring,"'                lines.append(f""  ??{disp}: {rsn or \'遺꾩꽍媛 ?⑹쓽\'}"")'"
trading_bot.py,6270,string/docstring,"'                lines.append(f""  ??{disp}: {rsn or \'怨꾩냽 蹂댁쑀\'}"")'"
trading_bot.py,6272,string/docstring,"'            lines.append(""蹂댁쑀 ?ъ????놁쓬"")'"
trading_bot.py,6275,string/docstring,"'        """"""??醫낅즺 ???댁썡 ?ъ???Claude ?먭? ????蹂댁쑀 以묒씤吏 ?댁쑀 湲곕줉 + ?붾젅洹몃옩 ?꾩넚.""""""'"
trading_bot.py,6280,string/docstring,"'        lines = [f""?뙔 <b>[??醫낅즺 ?ъ????꾪솴] {market}</b>"", ""?곣봺?곣봺?곣봺?곣봺?곣봺?곣봺?곣봺?곣봺""]'"
trading_bot.py,6302,comment,'            # Claude hold_advisor ?몄텧 (entry=0?대㈃ 嫄대꼫?)'
trading_bot.py,6305,string/docstring,"'                log.warning(f""[?ν썑 由щ럭] {ticker} entry=0 ??hold_advisor 嫄대꼫?, HOLD ?좎?"")'"
trading_bot.py,6306,string/docstring,"'                lines.append(f""  ?좑툘 吏꾩엯媛 誘명솗????Claude ?먮떒 蹂대쪟 (HOLD)"")'"
trading_bot.py,6317,comment,'                # hold_advice ?ъ??섏뿉 湲곕줉 (??쒕낫?쒖뿉??蹂댁엫)'
trading_bot.py,6324,string/docstring,"'                log.warning(f""[?ν썑 由щ럭] {ticker} hold_advisor ?ㅻ쪟: {e}"")'"
trading_bot.py,6325,string/docstring,"'            action_ko = {""HOLD"": ""????좎?"", ""TRAIL"": ""?몃젅?쇰쭅 ?좎?"", ""SELL"": ""留ㅻ룄 沅뚭퀬""}.get(action, action)'"
trading_bot.py,6326,comment,'            # 留ㅻ룄 湲곗?'
trading_bot.py,6332,string/docstring,"'                exit_cond = f""?몃젅?쇰쭅 {px(trail_sl)} ?댄븯 ??留ㅻ룄""'"
trading_bot.py,6336,string/docstring,"'                if tp > 0: parts.append(f""紐⑺몴 {px(tp)}"")'"
trading_bot.py,6342,string/docstring,"'                f""  留ㅼ닔 {px(entry)} ???꾩옱 {px(cur)}  {qty}二? {held}?쇱㎏\\n""'"
trading_bot.py,6349,comment,'        # ?ъ????뚯씪 ?ㅼ떆 ???(hold_advice 媛깆떊 諛섏쁺)'
trading_bot.py,6352,string/docstring,"'        block_alert(""??醫낅즺 ?ъ????꾪솴"", lines[1:], market=market, icon=""?뙔"")'"
trading_bot.py,6355,string/docstring,"'        """"""??以?1?쒓컙 二쇨린 蹂댁쑀 ?ъ???Claude ?먭?.'"
trading_bot.py,6356,string/docstring,'        - 吏꾩엯 ??理쒖냼 60遺?寃쎄낵???ъ??섎쭔 ???        - SELL 寃곗젙 ??利됱떆 留ㅻ룄'
trading_bot.py,6357,string/docstring,'        - force=True: ?붾젅洹몃옩 /review 紐낅졊?대줈 ?섎룞 ?몄텧'
trading_bot.py,6358,string/docstring,'        - ticker_filter: 吏?????대떦 醫낅ぉ留??먭?'
trading_bot.py,6364,comment,"'        # ?대떦 留덉폆 ?ъ??섎쭔, 吏꾩엯 60遺??댁긽 寃쎄낵??寃껊쭔'"
trading_bot.py,6372,comment,'            # fill_time ?먮뒗 entry_date濡?寃쎄낵 ?먮떒'
trading_bot.py,6379,string/docstring,"'                block_alert(""??以??ъ????먭?"", [""寃??????ъ????놁쓬 (吏꾩엯 ??60遺?誘멸꼍怨?""], market=market, icon=""?뵇"")'"
trading_bot.py,6386,string/docstring,"'        lines  = [f""?뵇 <b>[??以??ъ????먭? 쨌 {label}] {market}</b>"", ""?곣봺?곣봺?곣봺?곣봺?곣봺?곣봺?곣봺?곣봺""]'"
trading_bot.py,6421,string/docstring,"'                log.warning(f""[?μ쨷 由щ럭] {ticker} ?ㅻ쪟: {e}"")'"
trading_bot.py,6422,string/docstring,"'            action_ko = {""HOLD"": ""????좎?"", ""TRAIL"": ""?몃젅?쇰쭅 ?좎?"", ""SELL"": ""利됱떆 留ㅻ룄""}.get(action, action)'"
trading_bot.py,6426,string/docstring,"'                f""  留ㅼ닔 {px(entry)} ???꾩옱 {px(cur)}  {qty}二?n""'"
trading_bot.py,6432,comment,'            # SELL 寃곗젙 ??利됱떆 留ㅻ룄'
trading_bot.py,6435,string/docstring,"'                    log.warning(f""[?μ쨷 由щ럭 SELL ?ㅽ궢] {ticker} ??session_active=False, 留ㅻ룄 遺덇?"")'"
trading_bot.py,6436,string/docstring,"'                    lines.append(f""  ?좑툘 ?몄뀡 鍮꾪솢????留ㅻ룄 蹂대쪟 (?ㅼ쓬 ?몄뀡 ?쒖옉 ???ш???"")'"
trading_bot.py,6438,comment,'                    # exit_price: KRW 湲곗? (price_cache) ?먮뒗 display_current_price'
trading_bot.py,6441,string/docstring,"'                        log.error(f""[?μ쨷 由щ럭 SELL ?ㅽ궢] {ticker} ???좏슚 媛寃??놁쓬 (cur={cur})"")'"
trading_bot.py,6442,string/docstring,"'                        lines.append(f""  ???좏슚 媛寃??놁쓬 ??留ㅻ룄 蹂대쪟"")'"
trading_bot.py,6448,string/docstring,"'                            lines.append(f""  ??留ㅻ룄 二쇰Ц ?묒닔 ({px(cur)} 횞 {qty}二?"")'"
trading_bot.py,6449,string/docstring,"'                            log.info(f""[?μ쨷 由щ럭 SELL] {ticker} {pnl:+.2f}% ??利됱떆 留ㅻ룄 ({sell_px:,.0f})"")'"
trading_bot.py,6451,string/docstring,"'                            log.error(f""[?μ쨷 由щ럭 留ㅻ룄 ?ㅽ뙣] {ticker}: {se}"")'"
trading_bot.py,6452,string/docstring,"'                            lines.append(f""  ??留ㅻ룄 ?ㅽ뙣: {se}"")'"
trading_bot.py,6455,string/docstring,"'        block_alert(f""??以??ъ????먭? 쨌 {label}"", lines[1:], market=market, icon=""?뵇"")'"
trading_bot.py,6457,string/docstring,"'        """"""max_hold ?꾨떖 ??Claude?먭쾶 SELL/HOLD 臾쇱뼱蹂???寃곗젙.'"
trading_bot.py,6458,string/docstring,'        - SELL: 利됱떆 留ㅻ룄'
trading_bot.py,6459,string/docstring,"'        - HOLD/TRAIL: max_hold +1 ?곗옣 (1?뚮쭔, ?댄썑 ?щ룄????媛뺤젣 泥?궛)'"
trading_bot.py,6473,string/docstring,"'            log.info(f""[max_hold 媛뺤젣泥?궛] {ticker} ??2???곗옣 ???щ룄????利됱떆 泥?궛"")'"
trading_bot.py,6475,string/docstring,"'            _send(f""??<b>[蹂댁쑀湲고븳 留뚮즺] {ticker}</b>  {pnl:+.2f}%\\n""'"
trading_bot.py,6476,string/docstring,"'                  f""  max_hold {max_hold}??2???곗옣 ???щ룄????利됱떆 泥?궛"")'"
trading_bot.py,6480,string/docstring,"'            log.warning(f""[max_hold Claude] {ticker} entry=0 ??hold_advisor 嫄대꼫?, HOLD ?좎?"")'"
trading_bot.py,6496,string/docstring,"'                log.warning(f""[max_hold Claude] {ticker} hold_advisor ?ㅽ뙣 ??湲곕낯 泥?궛: {e}"")'"
trading_bot.py,6498,string/docstring,"'        action_ko  = ""利됱떆 泥?궛"" if action == ""SELL"" else f""蹂댁쑀湲고븳 {max_hold+1}?쇰줈 ?곗옣""'"
trading_bot.py,6502,string/docstring,"'            msg = (f""??<b>[蹂댁쑀湲고븳 留뚮즺 쨌 Claude 泥?궛] {ticker}</b>  {pnl:+.2f}%\\n""'"
trading_bot.py,6503,string/docstring,"'                   f""  {held_days}??蹂댁쑀, {px_fmt(cur)} 留ㅻ룄\\n""'"
trading_bot.py,6507,comment,"'            # max_hold +1 ?곗옣, ?곗옣 ?뚮옒洹??명똿'"
trading_bot.py,6513,comment,'                        # 2踰덉㎏ ?곗옣 ???ㅼ쓬 ?щ룄????吏꾩쭨 媛뺤젣 泥?궛'
trading_bot.py,6519,string/docstring,"'            msg = (f""??<b>[蹂댁쑀湲고븳 留뚮즺 쨌 Claude ?곗옣] {ticker}</b>  {pnl:+.2f}%\\n""'"
trading_bot.py,6520,string/docstring,"'                   f""  {held_days}??蹂댁쑀 ??max_hold {max_hold+1}?쇰줈 ?곗옣 (1???쒖젙)\\n""'"
trading_bot.py,6526,string/docstring,"'        """"""TP ?꾨떖 ???몃젅?쇰쭅 ?ㅽ깙 ?꾪솚 (遺꾩꽍媛 ?⑹쓽 ?듭뀡)""""""'"
trading_bot.py,6531,comment,'            # 遺꾩꽍媛 3紐낆뿉寃?HOLD/SELL 臾쇱뼱遊?(entry=0?대㈃ 嫄대꼫?)'
trading_bot.py,6534,string/docstring,"'                log.warning(f""[TP trailing] {ticker} entry=0 ??hold_advisor 嫄대꼫?, ?몃젅?쇰쭅 利됱떆 ?꾪솚"")'"
trading_bot.py,6543,string/docstring,"'                        log.info(f""[TP?믩텇?앷??⑹쓽:SELL] {ticker} ??利됱떆 泥?궛"")'"
trading_bot.py,6544,string/docstring,"'                        trailing_alert(market, ticker, ""sell"", detail=""遺꾩꽍媛 ?⑹쓽: 利됱떆 泥?궛"")'"
trading_bot.py,6553,string/docstring,"'                    log.warning(f""[hold_advisor] ?ㅻ쪟 ??trail 湲곕낯媛??곸슜: {e}"")'"
trading_bot.py,6555,string/docstring,"'            log.info(f""[TP?믫듃?덉씪留? {ticker} trail={trail_pct:.2%} (遺꾩꽍媛 ?앸왂)"")'"
trading_bot.py,6560,string/docstring,"'        """"""?ㅼ젣 留ㅻ룄 ?ㅽ뻾 + ?붾젅洹몃옩 ?뚮┝ + hold_advisor 寃곌낵 湲곕줉""""""'"
trading_bot.py,6573,string/docstring,"'            self._note_sell_failure(market, cand[""ticker""], reason, precheck.get(""msg"", ""二쇰Ц 遺덇?""))'"
trading_bot.py,6585,string/docstring,"'            log.error(f""sell precheck failed [{cand[\'ticker\']}]: {precheck.get(\'msg\',\'二쇰Ц 遺덇?\')}"")'"
trading_bot.py,6593,string/docstring,"'                detail=precheck.get(""msg"", ""二쇰Ц 遺덇?""),'"
trading_bot.py,6600,string/docstring,"'                    log.warning(f""[釉뚮줈而?誘몃낫???뺣━] {cand[\'ticker\']} ?대? ?ъ????쒓굅"")'"
trading_bot.py,6624,comment,'                # 釉뚮줈而??ㅼ젣 ?붽퀬 ?뺤씤 ?꾩뿉留??ъ????쒓굅 (VTS API ?ㅻ쪟濡??명븳 ?ㅼ젣嫄?諛⑹?)'
trading_bot.py,6633,string/docstring,"'                    log.warning(f""[釉뚮줈而??뺤씤 ?ㅽ뙣] {cand[\'ticker\']}: {_be} ???ъ????좎?"")'"
trading_bot.py,6634,comment,'                    broker_has = True  # ?뺤씤 ?ㅽ뙣 ???덉쟾?섍쾶 ?좎?'
trading_bot.py,6636,comment,"'                    self._sell_fail_at[cand[""ticker""]] = time.time()  # 荑⑤떎???쒖옉'"
trading_bot.py,6643,string/docstring,"'                        log.warning(f""[釉뚮줈而?誘몃낫???뺣━] {cand[\'ticker\']} 釉뚮줈而?誘몃낫???뺤씤 ???대? ?ъ????쒓굅"")'"
trading_bot.py,6647,string/docstring,"'        log.info(f""[{\'PAPER\' if self.is_paper else \'LIVE\'} SELL] {cand[\'ticker\']} {cand[\'qty\']}@{order_px:,} | 二쇰Ц踰덊샇={result.get(\'order_no\',\'\')}"")'"
trading_bot.py,6650,comment,'        # 留ㅻ룄 ?꾨즺 ?곗빱 ?깅줉 ??broker sync ?ъ＜??諛⑹?'
trading_bot.py,6653,comment,'        # hold_advice: 遺꾩꽍媛 SELL 利됱떆 泥?궛 ???꾨떖??advice'
trading_bot.py,6654,comment,'        # cand????λ맂 hold_advice(?ъ??섏뿉????寃????뺤씤'
trading_bot.py,6700,comment,'        # ?뱀씪 ?먯젅 移댁슫?????곗냽 ?먯젅 ???댄썑 吏꾩엯 size_mult ?먮룞 異뺤냼'
trading_bot.py,6708,string/docstring,"'                log.warning(f""[?뱀씪 ?먯젅 {_sl_mkt}] {_sl_cnt}?????좉퇋 吏꾩엯 以묐떒"")'"
trading_bot.py,6713,comment,'        # ML DB: 嫄곕옒 寃곌낵 湲곕줉'
trading_bot.py,6726,comment,'        # ticker_selection_log: ?섏씡 寃곌낵 湲곕줉'
trading_bot.py,6743,string/docstring,"'                log.warning(f""micro_probe outcome 湲곕줉 ?ㅽ뙣: {exc}"")'"
trading_bot.py,6798,comment,'        # ?? hold_advisor 寃곌낵 湲곕줉 ?????????????????????????????????????????????'
trading_bot.py,6803,string/docstring,'        泥?궛 ?꾨즺 ??hold_advisor 寃곗젙???깃났/?ㅽ뙣 ?먯젙 諛?湲곕줉.'
trading_bot.py,6804,string/docstring,'        - HOLD 寃곗젙: exit_price > tp_price ??異붽? ?섏씡 ?ㅽ쁽 ???깃났'
trading_bot.py,6805,string/docstring,'        - SELL 寃곗젙: TP 利됱떆 ?ㅽ쁽 ?먯껜 ???깃났 (湲고쉶鍮꾩슜? ?ы썑 鍮꾧탳)'
trading_bot.py,6812,comment,'            # US: price_cache (KRW ?섏궛媛? ?곗꽑 ?ъ슜 ??raw USD媛 ?섎せ ?ㅼ뼱?ㅻ뒗 寃쎌슦 諛⑹?'
trading_bot.py,6817,comment,'                    # price_cache 媛믪씠 exit_price蹂대떎 ?좊ː???믪쓬'
trading_bot.py,6820,comment,'                    # exit_price媛 USD raw 媛믪쑝濡??섏떖????(< $5000 ?섏?) ??KRW ?섏궛'
trading_bot.py,6823,comment,'                # HOLD/TRAIL ?깃났: 泥?궛媛 > TP ?꾨떖媛 (蹂댁쑀/?몃젅???뺤뿉 ??踰뚯뿀??'
trading_bot.py,6825,comment,'                # 異붽? ?섏씡: TP ?鍮?泥?궛媛 李⑥씠'
trading_bot.py,6827,comment,'            else:  # SELL (利됱떆 泥?궛)'
trading_bot.py,6828,comment,'                # TP ?꾨떖 ??利됱떆 泥?궛 ?먯껜???섏씡 ?ㅽ쁽'
trading_bot.py,6841,string/docstring,"'                f""[hold_advisor 寃곌낵] {ex[\'ticker\']} {decision} ??""'"
trading_bot.py,6842,string/docstring,"'                f""{result_icon} {\'?깃났\' if success else \'?ㅽ뙣\'} ""'"
trading_bot.py,6846,string/docstring,"'            log.warning(f""[hold_advisor] 寃곌낵 湲곕줉 ?ㅽ뙣: {e}"")'"
trading_bot.py,6851,string/docstring,"'        """"""?ㅻ뒛??decisions JSONL?먯꽌 ?대떦 醫낅ぉ 誘몄셿猷??덉퐫?쒖뿉 outcome??湲곕줉""""""'"
trading_bot.py,6883,string/docstring,"'            log.warning(f""[hold_advisor] JSONL outcome ?낅뜲?댄듃 ?ㅽ뙣: {e}"")'"
trading_bot.py,6885,string/docstring,"'        """"""?ъ떆?뫢룸퉬?뺤긽醫낅즺濡?session_close 誘몄떎????actual_result 怨듬갚????postmortem ?뚭툒""""""'"
trading_bot.py,6901,comment,"'            if rec.get(""actual_result""):  # ?대? ?덉쑝硫??ㅽ궢'"
trading_bot.py,6918,string/docstring,"'            log.info(f""[postmortem ?뚭툒] {target_date} {market} ??session_close ?꾨씫 媛먯?, ?뚭툒 ?ㅽ뻾"")'"
trading_bot.py,6931,string/docstring,"'                log.warning(f""[postmortem ?뚭툒 ?ㅽ뙣] {target_date} {market}: {e}"")'"
trading_bot.py,6977,string/docstring,"'            log.warning(f""[{market}] decisions.jsonl daily_pnl 蹂듦뎄 ?ㅽ뙣: {e}"")'"
trading_bot.py,6981,string/docstring,"'            log.info(f""[{market}] daily_pnl 蹂듦뎄: {restored_pnl:,.0f}??({restored_count}嫄?"")'"
trading_bot.py,6993,comment,'        # ?? ?댁옣??泥댄겕 (二쇰쭚 + 怨듯쑕?? ?????????????????????????????????????'
trading_bot.py,6995,string/docstring,"'            _log_flow(""info"", f""[{market}] ?댁옣?????몄뀡 ?ㅽ궢"")'"
trading_bot.py,7003,comment,'        # US 媛쒖옣 ???ㅽ겕由щ꼫 罹먯떆 臾댄슚?????좎꽑???꾨낫濡??쒖옉'
trading_bot.py,7014,string/docstring,"'                log.debug(f""[US] ?ㅽ겕由щ꼫 罹먯떆 臾댄슚???ㅽ뙣(臾댁떆): {_uce}"")'"
trading_bot.py,7027,comment,'        self.risk.market = market          # ?섏닔猷뚯쑉 ?쒖옣??留욊쾶 ?ㅼ젙'
trading_bot.py,7029,comment,'        self._index_history[market].clear()   # ?몄뀡留덈떎 吏???덉뒪?좊━ 珥덇린??        self._session_events = []          # ?몄뀡 ?대깽??珥덇린??        self._entry_blocked = {}           # ???몄뀡 ?쒖옉 ??荑⑤떎??珥덇린??        self._order_error_count = {}       # 二쇰Ц ?곗냽 ?ㅻ쪟 移댁슫??珥덇린??        self.decision_event_log = []'
trading_bot.py,7030,comment,'        self._daily_sl_count[market] = 0   # ?뱀씪 ?먯젅 移댁슫??珥덇린??        self._session_closed_tickers[market] = set()  # 留ㅻ룄 ?꾨즺 ?곗빱 珥덇린??        self._v2_same_day_stop_tickers[market] = set()'
trading_bot.py,7058,comment,"'        # ?쒖옣蹂?max_order_krw ?ш퀎????KR: ?먰솕?붽퀬 湲곗?, US: USD ?꾧툑 湲곗?'"
trading_bot.py,7074,string/docstring,"'            _log_risk(""warning"", f""[max_order 媛깆떊 ?ㅽ뙣] {market}: {_mo_e}"")'"
trading_bot.py,7075,comment,'        # ?? ?곗씠??臾닿껐???먮룞 ?먭? ??????????????????????????????????????????'
trading_bot.py,7082,string/docstring,"'                _log_risk(""warning"", f""[data_integrity] 寃쎄퀬: {msg}"")'"
trading_bot.py,7084,string/docstring,"'                _log_normal(""info"", f""[data_integrity] 珥?{len(integrity[\'fixed\'])}嫄??먮룞 ?섏젙 ?꾨즺"")'"
trading_bot.py,7086,string/docstring,"'            _log_risk(""warning"", f""[data_integrity] ?먭? ?ㅽ뙣 (臾댁떆?섍퀬 怨꾩냽): {_di_e}"")'"
trading_bot.py,7087,comment,'        # ?? USD/KRW ?섏쑉 ?먮룞 媛깆떊 ????????????????????????????????????????????'
trading_bot.py,7095,string/docstring,"'            _log_risk(""warning"", f""[?섏쑉 媛깆떊 ?ㅽ뙣] {e} ???댁쟾 媛?{self.usd_krw_rate:,.0f}???좎?"")'"
trading_bot.py,7096,comment,'        # ?댁썡 ?ъ????꾩옱媛 媛깆떊 (?댁젣 醫낃? ???ㅻ뒛 ?쒓? 諛⑺뼢?쇰줈 ?낅뜲?댄듃)'
trading_bot.py,7105,string/docstring,"'                    log.warning(f""?댁썡 ?ъ????쒓? 議고쉶 ?ㅽ뙣 [{pos[\'ticker\']}]: {e}"")'"
trading_bot.py,7107,comment,'        # ?? session_start_equity: ?섏쑉 媛깆떊 + ?꾩옱媛 諛섏쁺 ?댄썑 湲곗??쇰줈 ?뺤젙 ??'
trading_bot.py,7108,comment,'        # (?댁쟾??reset_daily_state瑜?癒쇱? ?몄텧?섎㈃ 援ы솚??湲곗??쇰줈 base媛 ?≫?'
trading_bot.py,7109,comment,'        #  ?섏쑉 蹂?숇텇???쇱씪 ?먯떎濡??섎せ 怨꾩궛?섎뒗 踰꾧렇 ?섏젙)'
trading_bot.py,7118,string/docstring,"'                f""[?쇱씪 湲곗? ?좎?] {market} session_date={session_date} ""'"
trading_bot.py,7134,string/docstring,"'                f""[?쇱씪 湲곗? ?뺤젙] {market} session_date={session_date} ""'"
trading_bot.py,7154,string/docstring,"'                log.info(f""[?댁썡 ?ъ????꾩옱媛 媛깆떊] {updated_prices}"")'"
trading_bot.py,7178,string/docstring,"'                    f""[?좊땲踰꾩뒪] {market} ?꾨낫 {len(pre_candidates)} -> ""'"
trading_bot.py,7212,comment,'                        # debate ?꾨뱶 蹂듭썝 (?뚯씤?쒕떇 ?곗씠???곗냽???좎?)'
trading_bot.py,7243,string/docstring,"'                log.warning(f""??λ맂 ?먮떒 濡쒕뱶 ?ㅽ뙣: {e}"")'"
trading_bot.py,7293,comment,'        # ?? 怨듭쑀 ?먮떒 罹먯떆 ?뺤씤 (paper/live Claude 以묐났 ?몄텧 諛⑹?) ?????????????'
trading_bot.py,7294,comment,'        # 媛숈? ??媛숈? ?μ뿉????履??꾨줈?몄뒪媛 ?대? ?먮떒???앹꽦?덉쑝硫?        # get_three_judgments ?ы샇異??놁씠 寃곌낵瑜??ъ궗?⑺븳??'
trading_bot.py,7295,comment,'        # ?ㅽ겕由щ꼫 + select_tickers ???ы듃?대━??留λ씫???щ씪 媛곸옄 ?ㅽ뻾?쒕떎.'
trading_bot.py,7309,string/docstring,"'                    f""[怨듭쑀?먮떒罹먯떆] {today} {market} consensus={consensus[\'mode\']} ""'"
trading_bot.py,7310,string/docstring,"'                    f""(Claude ?ы샇異??앸왂, {self._mode} ?고????ъ궗??""'"
trading_bot.py,7315,comment,'            # select_tickers / watchlist_alert ???꾩옱 ?고??꾩뿉???ㅼ떆 留뚮뱺 理쒖떊 digest瑜??ъ슜?쒕떎.'
trading_bot.py,7333,comment,"'            # ?? VIX ?숈쟻 ?ъ씠利?蹂댁젙 (US ?꾩슜, ??긽 理쒖떊 digest 湲곗?) ?????????'"
trading_bot.py,7348,string/docstring,"'                            f""[VIX={vix:.1f}] ?ъ씠利?異뺤냼 x{vix_mult} ""'"
trading_bot.py,7362,comment,'            # ?ㅻ뒛 吏묒쨷 醫낅ぉ: ?ㅽ겕由щ꼫 ???덉뒪?좊━ ?꾪꽣 ??Claude ?좏깮'
trading_bot.py,7363,string/docstring,"'            log.info(f""[?ㅽ겕由щ꼫] {market} ?쒖옣 ?ㅼ틪 以?.."")'"
trading_bot.py,7378,string/docstring,"'            log.info(f""[?ㅽ겕由щ꼫] {market} ?꾨낫 {len(candidates)}媛???Claude ?좏깮 以?.."")'"
trading_bot.py,7404,comment,'            # ?쇰꼸: selected 移댁슫??(?몄뀡 ?쒖옉 ???좏깮??醫낅ぉ ??'
trading_bot.py,7406,string/docstring,"'            log.info(f""[醫낅ぉ?좏깮 ?뺤젙] {market}: watch={selected} trade_ready={sel_meta.get(\'trade_ready\', [])}"")'"
trading_bot.py,7431,comment,'            # _debate 硫뷀??곗씠??遺꾨━ ??today_judgment???④퍡 蹂닿?'
trading_bot.py,7445,comment,"'                ""digest_raw"": digest,          # VIX ???먮낯 ?곗씠???ы뙋??寃쎈줈?먯꽌 李몄“'"
trading_bot.py,7454,comment,'            # ?? ?좉퇋 ?앹꽦 ?먮떒??怨듭쑀 罹먯떆?????(?곷? ?꾨줈?몄뒪媛 ?ъ궗?? ??????'
trading_bot.py,7462,comment,'            # ?먮떒? ?ъ궗?⑺븯??醫낅ぉ? ??긽 ?덈줈 ?ㅽ겕由щ떇'
trading_bot.py,7463,comment,'            # (reused=True ???꾨궇 ??λ맂 醫낅ぉ??洹몃?濡?怨좎젙?섎뒗 臾몄젣 諛⑹?)'
trading_bot.py,7464,string/docstring,"'            log.info(f""[醫낅ぉ ?ъ뒪?щ━?? {market} ?먮떒 ?ъ궗??+ 醫낅ぉ留??덈줈 ?좏깮 (mode={consensus[\'mode\']})"")'"
trading_bot.py,7522,string/docstring,"'                    f""[醫낅ぉ ?ъ꽑???꾨즺] {market}: watch={fresh_selected} ""'"
trading_bot.py,7539,string/docstring,"'                log.warning(f""[醫낅ぉ ?ъ뒪?щ━?? ?꾨낫 ?놁쓬 ??湲곗〈 醫낅ぉ ?좎?: {self.today_tickers.get(market, [])}"")'"
trading_bot.py,7540,comment,'        # ??쒕낫?쒓? ??以묒뿉???ㅻ뒛 ?먮떒??蹂????덈룄濡?session_open 吏곹썑 利됱떆 湲곕줉'
trading_bot.py,7542,comment,'        # ?μ쟾 蹂댁쑀 ?ъ???由щ럭???뱀씪 ?먮떒??以鍮꾨맂 ?ㅼ뿉留??섑뻾?쒕떎.'
trading_bot.py,7546,string/docstring,"'            log.warning(f""[?μ쟾 ?ъ???由щ럭 ?ㅻ쪟] {market}: {_psr_e}"")'"
trading_bot.py,7568,comment,"'        self._session_open_at[market] = time.time()  # startup guard 湲곗???        self._session_startup_guard_sec[market] = self._compute_startup_guard_sec(market, trigger)'"
trading_bot.py,7575,comment,'        # ?? Claude ?뚮씪誘명꽣 寃??(4th layer) ??session_open 1????????????????'
trading_bot.py,7581,comment,'        # ???몄뀡 ?쒖옉 ???μ쨷 H/L 珥덇린??+ continuation entry ?뚮옒洹?由ъ뀑'
trading_bot.py,7589,comment,'        # session_open ?꾨즺 利됱떆 ??쒕낫??媛뺤젣 媛깆떊 ??stale live_status 諛⑹?'
trading_bot.py,7592,comment,'    # ?? Claude ?뚮씪誘명꽣 寃???ы띁 ?????????????????????????????????????????????'
trading_bot.py,7594,string/docstring,"'        """"""紐⑤뱺 ?꾨왂??adaptive_params瑜?怨꾩궛??Claude 寃???덉씠?댁뿉 ?섍릿??'"
trading_bot.py,7595,string/docstring,'        寃곌낵??_param_tuner._cache[market]????λ릺??        run_cycle??_ap() ?ы띁?먯꽌 ?먮룞?쇰줈 李몄“?쒕떎.'
trading_bot.py,7620,string/docstring,"'                log.debug(""[param_review] %s params ?ㅻ쪟: %s"", strat, _ape)'"
trading_bot.py,7652,comment,'        # ?μ큹 OR(opening range) 異붿쟻 ??OR ?덈룄??醫낅즺 ??freeze'
trading_bot.py,7675,string/docstring,"'        """"""KIS WS 泥닿껐?듬낫 ?섏떊 ??pending ??filled 利됱떆 ?꾪솚 (KR + US)""""""'"
trading_bot.py,7684,comment,'        # pending_orders?먯꽌 order_no 留ㅼ묶'
